328,愛言葉III,アンドロイドガール,DECO*27,2019-05-22,246333,45,9,1,0.561,0.0326,0.896,0.0,0.285,-4.065,0.0409,137.004,4,0.712
329,リバーシブル・キャンペーン,GHOST,DECO*27,2016-09-28,177000,38,4,0,0.575,0.0125,0.913,0.0,0.297,-4.54,0.0564,94.973,4,0.445
330,おじゃま虫,Conti New,DECO*27,2014-03-26,216346,41,4,1,0.608,0.00547,0.905,0.0,0.0951,-3.842,0.0434,143.017,4,0.961
331,妄想税,Conti New,DECO*27,2014-03-26,216538,41,1,1,0.771,0.11,0.622,1.02e-06,0.0543,-4.027,0.0586,133.988,4,0.869
332,花瓶に触れた,Marble,balloon,2016-04-30,221132,35,5,0,0.595,0.167,0.942,2.57e-05,0.136,-2.698,0.267,128.045,4,0.677
333,ノイズ,ノイズ,in NO hurry to shout;,2017-06-21,272720,14,2,1,0.192,1.68e-05,0.945,0.00419,0.347,-2.429,0.0571,172.561,4,0.222
334,カナリヤ [ANIME SIDE],カナリヤ [ANIME SIDE],in NO hurry to shout;,2017-05-17,279106,15,4,0,0.297,6.67e-05,0.977,2.56e-05,0.116,-1.903,0.0593,92.404,4,0.208
335,ハイスクール [ANIME SIDE] -Alternative-,ハイスクール [ANIME SIDE] -Alternative-,in NO hurry to shout;,2017-05-10,249493,15,7,1,0.408,0.00125,0.944,0.0,0.32,-2.676,0.0659,89.863,4,0.345
336,劣等上等 feat. 鏡音リン・レン,劣等上等 feat. 鏡音リン・レン,Giga,2018-08-22,235096,0,6,0,0.554,0.00224,0.966,0.00137,0.355,-1.673,0.249,159.943,4,0.705
337,ダンスロボットダンス,ナユタン星からの物体Y,Nayutalien,2016-12-31,191052,45,2,1,0.64,0.0305,0.957,0.0,0.0266,-1.038,0.102,95.01,4,0.548
338,東京テディベア -初音ミク「マジカルミライ 2014」Live-,初音ミク「マジカルミライ 2014」 [Live],Various Artists,2015-02-25,195946,45,5,1,0.525,0.0877,0.978,0.000774,0.844,-1.636,0.067,102.071,4,0.505
339,人生リセットボタン,人生リセットボタン,Kemu,2012-06-26,228805,40,2,1,0.453,0.005,0.967,0.0111,0.205,-3.391,0.0966,99.921,4,0.469
340,裏表ラバーズ -MIKUNOPOLIS in LOS ANGELES Live-,MIKUNOPOLIS in LOS ANGELES “はじめまして、初音ミクです”,Various Artists,2011,154480,47,4,0,0.412,0.048,0.992,0.00291,0.868,-4.852,0.385,159.012,4,0.395
341,脳漿炸裂ガール 2015ver.,厨病激発ボーイ,rerulili,2015-12-16,192440,0,8,1,0.427,0.0404,0.966,0.0,0.348,-3.091,0.134,154.961,4,0.675
342,厨病激発ボーイ,厨病激発ボーイ,rerulili,2015-12-16,206493,0,10,0,0.441,0.00386,0.922,0.0,0.356,-2.038,0.0755,94.878,4,0.581
343,聖槍爆裂ボーイ,Kagaminext feat. 鏡音リン、鏡音レン ―10th ANNIVERSARY BEST―,EXIT TUNES/PONY CANYON,2018-01-17,206186,45,7,1,0.46,0.0385,0.962,0.0,0.366,-3.32,0.166,154.899,4,0.464
344,右肩の蝶,Kagaminext feat. 鏡音リン、鏡音レン ―10th ANNIVERSARY BEST―,EXIT TUNES/PONY CANYON,2018-01-17,263640,51,4,0,0.566,0.0149,0.999,0.144,0.282,-2.723,0.0693,139.974,4,0.96
345,ハウトゥー世界征服,Kagaminext feat. 鏡音リン、鏡音レン ―10th ANNIVERSARY BEST―,EXIT TUNES/PONY CANYON,2018-01-17,213266,40,11,0,0.591,0.109,0.918,1.05e-06,0.091,-2.536,0.0999,151.058,4,0.549
346,メランコリック,Kagaminext feat. 鏡音リン、鏡音レン ―10th ANNIVERSARY BEST―,EXIT TUNES/PONY CANYON,2018-01-17,217880,45,5,1,0.473,0.0148,0.909,0.000119,0.402,-2.348,0.0461,139.987,3,0.684
347,メルト -MIKU EXPO 2014 in INDONESIA Live-,HATSUNE MIKU EXPO 2014 IN INDONESIA [Live],Various Artists,2014-10-06,284422,45,2,1,0.288,0.0026,0.982,0.00729,0.965,-2.384,0.0721,170.094,4,0.319
348,パンダヒーロー(カバー) feat.赤飯,EXIT TUNES PRESENTS SEKIHAN the GOLD (feat. 赤飯),Sekihan,2011-08-03,222520,21,6,0,0.543,0.148,0.977,0.0,0.558,-1.444,0.0796,95.036,4,0.801
349,金曜日のおはよう -another story-,僕じゃダメですか?~「告白実行委員会」キャラクターソング集~,HoneyWorks,2014-11-26,239733,0,3,1,0.577,0.0114,0.878,0.0,0.0588,-3.656,0.0311,150.043,4,0.898
350,可愛くなりたい feat.成海聖奈(CV:雨宮天),何度だって、好き。~告白実行委員会~,HoneyWorks,2017-02-22,253120,0,4,1,0.637,0.119,0.931,0.0,0.225,-3.094,0.0488,110.021,4,0.87
351,日曜日の秘密 feat.濱中翠・成海聖奈(CV:Gero・雨宮天),何度だって、好き。~告白実行委員会~,HoneyWorks,2017-02-22,304080,0,5,1,0.573,0.00922,0.907,0.0,0.274,-4.069,0.0329,140.065,4,0.891
352,世界は恋に落ちている,世界は恋に落ちている,CHiCO with HoneyWorks,2014-08-06,311293,0,7,1,0.659,0.0557,0.911,0.0,0.112,-4.418,0.0516,129.988,4,0.527
353,ラブホイッスル,ツインズ,CHiCO with HoneyWorks,2017-07-28,224706,0,1,1,0.587,0.0216,0.855,0.0,0.342,-2.754,0.0577,144.871,4,0.366
354,イノコリ先生,私を染めるiの歌,CHiCO with HoneyWorks,2018-02-28,301893,0,6,0,0.539,0.117,0.948,0.0,0.0532,-1.291,0.26,162.044,4,0.432
355,夜もすがら君想ふ,ぼくの魔法使い,TOKOTOKO,2014-08-14,240810,43,3,1,0.582,0.0259,0.953,0.0,0.169,-2.659,0.051,148.084,4,0.641
356,いかないで,少年少女のコトバ,想太,2013-07-07,192879,37,9,0,0.526,0.000239,0.894,3.75e-05,0.0849,-4.068,0.03,95.481,4,0.933
357,帝国少女,帝国少女,R Sound Design,2017-06-28,254237,45,4,1,0.603,0.0739,0.87,3.28e-06,0.0562,-2.248,0.0367,117.994,4,0.684
358,え?あぁ、そう。,EXIT TUNES ACADEMY BEST 3,Various Artists,2014-01-01,207108,36,10,1,0.491,0.0977,0.961,0.0,0.111,-1.867,0.0515,191.927,4,0.888
359,再教育 feat.ぐるたみん (カバー),EXIT TUNES ACADEMY BEST 3,Various Artists,2014-01-01,229630,3,7,1,0.531,0.362,0.66,0.0,0.0749,-4.948,0.051,77.305,4,0.938
360,地球最後の告白を feat.GUMI,EXIT TUNES PRESENTS GUMing from Megpoid,Various Artists,2012-09-05,265200,42,5,1,0.52,0.0117,0.965,0.0,0.185,-1.939,0.0914,95.026,4,0.283
361,独りんぼエンヴィー feat.luz(カバー),tWoluz,luz,2014-10-01,201946,37,8,1,0.653,0.215,0.661,0.0,0.139,-3.769,0.0406,131.945,4,0.702
362,灰色と青 (+菅田将暉) - 米津玄師,00's J-POP Vol.178,J-Pop J研,2016-03-01,34943,0,4,1,0.145,0.0298,0.37,0.954,0.119,-11.246,0.0364,160.265,3,0.618
363,ウミユリ海底譚,花と水飴、最終電車,n-buna,2015-07-22,236068,50,0,0,0.6,0.166,0.966,2.02e-06,0.324,-3.228,0.0431,120.008,4,0.965
364,嗚呼、素晴らしきニャン生,モラトリウム,Nem's Garden,2011-06-15,222783,15,6,1,0.55,0.016,0.832,0.0,0.325,-4.842,0.031,97.057,4,0.869
365,神のまにまに,Ring Dong,Dancing Dolls,2013-11-13,257906,0,8,1,0.746,0.0332,0.895,0.0,0.0409,-2.507,0.0595,134.964,4,0.779
366,シリョクケンサ (feat.GUMI),シリョクケンサ (feat.GUMI),40mP,2013-11-27,272000,0,5,0,0.598,0.00933,0.938,1.2e-05,0.0926,-4.342,0.0462,134.99,4,0.729
367,レディーレ,Corridor,balloon,2017-08-12,235000,28,0,1,0.7,0.0689,0.903,3.79e-06,0.0551,-4.139,0.0738,130.025,4,0.557
368,深海少女 -初音ミク「マジカルミライ 2014」Live-,初音ミク「マジカルミライ 2014」 [Live],Various Artists,2015-02-25,238390,41,2,1,0.537,0.161,0.925,2.72e-06,0.687,-4.122,0.0487,137.021,4,0.42
369,ハロ/ハワユ,rye,Kano,2018-12-19,298048,50,4,1,0.754,0.945,0.289,0.00162,0.094,-10.805,0.0364,91.992,4,0.492
370,失敗作少女,IMITATION GALLERY,Kairiki Bear,2015-03-04,197973,42,11,0,0.621,0.039,0.979,0.00568,0.345,-4.884,0.16,119.996,4,0.645
371,天樂,Kagaminext feat. 鏡音リン、鏡音レン ―10th ANNIVERSARY BEST―,EXIT TUNES/PONY CANYON,2018-01-17,274266,38,11,0,0.571,0.00108,0.971,0.0724,0.124,-1.303,0.0791,115.992,4,0.547
372,おおかみは赤ずきんに恋をした,If the World,Hitoshizuku and Yama,2013-10-16,206800,29,2,1,0.554,0.00498,0.922,0.000654,0.276,-2.967,0.0433,95.972,4,0.89
373,残響,ⅠⅥⅣ,164,2018-12-05,204320,30,11,1,0.568,0.00127,0.962,5.07e-06,0.396,-5.501,0.147,139.873,4,0.488
374,ローリンガール,EXIT TUNES PRESENTS Supernova(スーパーノヴァ)2 ジャケットイラスト:redjuice,Various Artists,2010-03-03,194000,44,0,0,0.498,0.00466,0.848,0.0,0.0753,-3.091,0.038,97.516,4,0.319
375,おこちゃま戦争,Download feat.初音ミク,ヴァリアス,2014-12-10,213213,36,7,1,0.517,0.00685,0.705,0.00247,0.0345,-5.446,0.261,175.02,4,0.541
376,チルドレンレコード,冥土ノ土産,SymaG,2016-06-22,184693,33,4,0,0.511,0.0161,0.976,0.0,0.333,-3.326,0.144,104.959,4,0.558
377,ワガママで誤魔化さないで,ワガママで誤魔化さないで,THE ORAL CIGARETTES,2019-01-08,257270,32,7,0,0.498,0.00937,0.97,1.3e-05,0.122,-2.188,0.0702,141.903,4,0.657
378,FLY HIGH!!,檸檬,BURNOUT SYNDROMES,2016-11-09,244493,0,11,1,0.475,0.0132,0.961,0.0,0.331,-1.434,0.0705,94.466,4,0.355
379,Touch You,アニメ『ヤリチン☆ビッチ部』主題歌「Touch You」,私立モリモーリ学園 性春▽男子s,2018-08-15,206180,69,8,0,0.603,0.00655,0.964,3.04e-06,0.143,-2.886,0.0487,135.028,4,0.796
380,Touch You - 田村ver.,アニメ『ヤリチン☆ビッチ部』主題歌「Touch You」,私立モリモーリ学園 性春▽男子s,2018-08-15,93886,38,6,0,0.64,0.0387,0.963,0.0,0.312,-2.732,0.0736,134.954,4,0.783
381,アウトサイダー,おとぎ,Eve,2019-02-06,207647,50,6,0,0.526,0.017,0.885,0.0,0.146,-2.189,0.0654,171.927,4,0.848
382,東京テディベア,ERENA,Erena Ono,2012-10-03,192426,16,5,1,0.554,0.00746,0.926,0.0,0.0591,-3.394,0.0607,102.012,4,0.558
383,小さな恋のうた - cover ver.,DiVE!! (初回限定盤),Amatsuki,2016-12-14,276499,44,1,1,0.567,0.279,0.846,0.0,0.0811,-3.6,0.035,109.02,4,0.378
384,ギガンティックO.T.N,+α/,+α/あるふぁきゅん。,2014-12-17,201453,32,1,1,0.616,0.0657,0.969,0.0,0.328,-0.335,0.251,95.217,4,0.692
385,右に曲ガール(カバー),水奏レグルス,Sou,2015-12-02,238173,30,2,1,0.543,0.0292,0.933,2.89e-06,0.277,-5.706,0.498,175.061,4,0.494
386,Gangsta's Paradise,MAD TRIGGER CREW -Before The 2nd D.R.B-,Hypnosis Mic -D.R.B.- (MAD TRIGGER CREW),2020-01-29,183358,42,11,0,0.473,0.0372,0.668,0.0,0.209,-7.154,0.0951,174.934,4,0.437
387,Uncrushable,MAD TRIGGER CREW -Before The 2nd D.R.B-,Hypnosis Mic -D.R.B.- (MAD TRIGGER CREW),2020-01-29,189724,39,5,1,0.72,0.0238,0.768,0.0,0.275,-6.601,0.168,104.013,4,0.474
388,2DIE4,MAD TRIGGER CREW -Before The 2nd D.R.B-,Hypnosis Mic -D.R.B.- (MAD TRIGGER CREW),2020-01-29,177750,38,2,1,0.757,0.358,0.758,0.0,0.0729,-8.156,0.315,163.902,4,0.529
389,Drama Track「All in the same boat」,MAD TRIGGER CREW -Before The 2nd D.R.B-,Hypnosis Mic -D.R.B.- (MAD TRIGGER CREW),2020-01-29,2187070,20,2,1,0.624,0.429,0.383,0.0,0.282,-13.417,0.814,91.083,4,0.259
390,白日,CEREMONY,King Gnu,2020-01-15,276373,2,1,1,0.599,0.562,0.891,0.0,0.322,-3.242,0.116,93.029,4,0.694
391,スクランブル交際,アンドロイドガール,DECO*27,2019-05-22,183213,43,1,1,0.613,0.0114,0.878,0.0,0.0774,-4.882,0.0469,149.992,4,0.95
392,bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,85,7,1,0.701,0.328,0.425,0.13,0.1,-10.965,0.375,135.128,4,0.562
393,+♂(プラスダンシ),松下が二次元に恋する15の理由(通常盤),Matsushita,2015-01-21,216500,34,10,0,0.603,0.0862,0.977,0.0,0.226,-1.802,0.353,180.114,4,0.614
